"Area","Year","forest_area","num_cattle","Land.area..sq..km.","cattle_per_sqkm","Percent_Change"
"Malaysia",2000,19691.35,108891,328550,0.331429006239537,-7.29665106579043
"Malaysia",2002,19542.61,105672,328550,0.321631410744179,-7.29665106579043
"Malaysia",2004,19393.87,101331,328550,0.308418809922386,-7.29665106579043
"Malaysia",1998,19876.78,121316,328550,0.369246690001522,-7.29665106579043
"Malaysia",2012,19154.278,119536,328550,0.363828945366002,-7.29665106579043
"Malaysia",2014,19360.906,138066,328550,0.420228275757115,-7.29665106579043
"Malaysia",1996,20062.21,117268,328550,0.356925886470857,-7.29665106579043
"Malaysia",1994,20247.64,103779,328550,0.315869730634607,-7.29665106579043
"Mali",2010,13296,1105200,1220190,0.905760578270597,0
"Mali",2008,13296,993400,1220190,0.814135503487162,0
"Mali",1990,13296,550000,1220190,0.450749473442661,0
"Mali",2018,13296,1422454,1220190,1.16576434817528,0
"Mali",2006,13296,814500,1220190,0.667518992943722,0
"Mali",1998,13296,567900,1220190,0.465419319941976,0
"Mali",2004,13296,594380,1220190,0.487120858226997,0
"Mali",2012,13296,1300000,1220190,1.06540784631902,0
"Mali",1994,13296,459500,1220190,0.376580696448914,0
"Mali",2016,13296,1350000,1220190,1.10638507117744,0
"Mali",2002,13296,658930,1220190,0.540022455519222,0
"Mali",2000,13296,433170,1220190,0.355002089838468,0
"Mali",2014,13296,1239690,1220190,1.01598111769479,0
"Mali",1992,13296,411600,1220190,0.337324515034544,0
"Mali",1996,13296,419200,1220190,0.343553053213024,0
"Malta",2000,0.35,6019,320,18.809375,31.4285714285714
"Malta",2006,0.35,5205,320,16.265625,31.4285714285714
"Malta",1998,0.35,6045,320,18.890625,31.4285714285714
"Malta",2004,0.35,4822,320,15.06875,31.4285714285714
"Malta",1990,0.35,6512,320,20.35,31.4285714285714
"Malta",2002,0.35,5960,320,18.625,31.4285714285714
"Malta",2016,0.372,4167,320,13.021875,31.4285714285714
"Malta",1992,0.35,6500,320,20.3125,31.4285714285714
"Malta",2008,0.35,5453,320,17.040625,31.4285714285714
"Malta",2010,0.35,5691,320,17.784375,31.4285714285714
"Malta",2012,0.35,4083,320,12.759375,31.4285714285714
"Malta",1996,0.35,6551,320,20.471875,31.4285714285714
"Malta",2018,0.416,3940,320,12.3125,31.4285714285714
"Malta",1994,0.35,6800,320,21.25,31.4285714285714
"Malta",2014,0.35,4088,320,12.775,31.4285714285714
"Mauritania",1998,432.52,115000,1030700,0.111574657999418,-34.2912360305857
"Mauritania",1994,454.28,78000,1030700,0.0756767245561269,-34.2912360305857
"Mauritania",2014,345.48,222670,1030700,0.216037644319395,-34.2912360305857
"Mauritania",1990,476.04,121500,1030700,0.117881051712428,-34.2912360305857
"Mauritania",1996,443.4,85000,1030700,0.0824682254778306,-34.2912360305857
"Mauritania",2012,356.36,230000,1030700,0.223149315998836,-34.2912360305857
"Mauritania",2010,367.24,215000,1030700,0.208596099738042,-34.2912360305857
"Mauritania",2008,378.12,215000,1030700,0.208596099738042,-34.2912360305857
"Mauritania",1992,465.16,130000,1030700,0.126127874260212,-34.2912360305857
"Mauritania",2004,399.88,200000,1030700,0.194042883477248,-34.2912360305857
"Mauritania",2002,410.76,185000,1030700,0.179489667216455,-34.2912360305857
"Mauritania",2016,334.592,246433,1030700,0.239092849519744,-34.2912360305857
"Mauritania",2000,421.64,175000,1030700,0.169787523042592,-34.2912360305857
"Mauritania",2018,323.696,229409,1030700,0.22257591927816,-34.2912360305857
"Mauritania",2006,389,215000,1030700,0.208596099738042,-34.2912360305857
"Mauritius",2000,41.93,15200,2030,7.48768472906404,-5.60019478938397
"Mauritius",1996,41.586,11600,2030,5.71428571428571,-5.60019478938397
"Mauritius",1998,41.758,14800,2030,7.29064039408867,-5.60019478938397
"Mauritius",2018,38.582,7443,2030,3.66650246305419,-5.60019478938397
"Mauritius",2002,41.222,13200,2030,6.50246305418719,-5.60019478938397
"Mauritius",2006,39.806,14040,2030,6.91625615763547,-5.60019478938397
"Mauritius",2008,39.098,12600,2030,6.20689655172414,-5.60019478938397
"Mauritius",1992,41.242,16100,2030,7.93103448275862,-5.60019478938397
"Mauritius",2016,38.394,7125,2030,3.50985221674877,-5.60019478938397
"Mauritius",2004,40.514,14500,2030,7.14285714285714,-5.60019478938397
"Mauritius",1994,41.414,13800,2030,6.79802955665025,-5.60019478938397
"Mauritius",1990,41.07,13500,2030,6.65024630541872,-5.60019478938397
"Mauritius",2010,38.39,10000,2030,4.92610837438424,-5.60019478938397
"Mauritius",2012,38.354,10411,2030,5.12857142857143,-5.60019478938397
"Mauritius",2014,38.318,8953,2030,4.41034482758621,-5.60019478938397
"Mexico",1992,70149.59,5930000,1943950,3.05048998173821,-6.94072174258569
"Mexico",2000,68381.35,6975750,1943950,3.58844106072687,-6.94072174258569
"Mexico",1990,70591.65,5300000,1943950,2.72640757221122,-6.94072174258569
"Mexico",2014,66453.39,8604999,1943950,4.42655366650377,-6.94072174258569
"Mexico",2018,65947.612,8139331,1943950,4.18700635304406,-6.94072174258569
"Mexico",2010,66943.31,8515013,1943950,4.38026338125981,-6.94072174258569
"Mexico",2016,66203.144,7957971,1943950,4.09371177242213,-6.94072174258569
"Mexico",1998,68823.41,6578000,1943950,3.38383188868026,-6.94072174258569
"Mexico",2002,68093.742,7112000,1943950,3.65853031199362,-6.94072174258569
"Mexico",1994,69707.53,6490000,1943950,3.3385632346511,-6.94072174258569
"Mexico",2012,66698.35,8917450,1943950,4.58728362354999,-6.94072174258569
"Mexico",2008,67230.918,8074451,1943950,4.15363100902801,-6.94072174258569
"Mexico",2006,67518.526,7860027,1943950,4.04332776048767,-6.94072174258569
"Mexico",1996,69265.47,6445000,1943950,3.31541449111345,-6.94072174258569
"Mexico",2004,67806.134,7650060,1943950,3.9353172663906,-6.94072174258569
"Mongolia",2004,14231.9,454200,1553560,0.292360771389583,-1.24874581939799
"Mongolia",2018,14175,1002195,1557255,0.643565119392778,-1.24874581939799
"Mongolia",2016,14177.22,764800,1557255.4,0.491120467458324,-1.24874581939799
"Mongolia",2006,14215.9,367600,1553560,0.236617832590952,-1.24874581939799
"Mongolia",2014,14179.444,631372,1553560,0.406403357449986,-1.24874581939799
"Mongolia",2002,14247.9,502500,1553560,0.323450655269188,-1.24874581939799
"Mongolia",2000,14263.9,886600,1553560,0.570689255645099,-1.24874581939799
"Mongolia",2012,14181.672,449304,1553560,0.289209299930482,-1.24874581939799
"Mongolia",1996,14299.14,679000,1553560,0.43706068642344,-1.24874581939799
"Mongolia",1992,14334.38,609900,1553560,0.392582198305827,-1.24874581939799
"Mongolia",1994,14316.76,459900,1553560,0.296029763897114,-1.24874581939799
"Mongolia",1990,14352,525700,1553560,0.338384098457736,-1.24874581939799
"Mongolia",2010,14183.9,383275,1553560,0.246707561986663,-1.24874581939799
"Mongolia",2008,14199.9,459500,1553560,0.29577229073869,-1.24874581939799
"Mongolia",1998,14281.52,755600,1553560,0.48636679626149,-1.24874581939799
"Morocco",1996,5498.04,643000,446300,1.44073493166032,4.68890432411048
"Morocco",2008,5640.964,955000,446300,2.13981626708492,4.68890432411048
"Morocco",1998,5502.29,671000,446300,1.50347300022406,4.68890432411048
"Morocco",2010,5674.57,950000,446300,2.12861304055568,4.68890432411048
"Morocco",2006,5607.358,770000,446300,1.72529688550302,4.68890432411048
"Morocco",2004,5573.752,810000,446300,1.81492269773695,4.68890432411048
"Morocco",1994,5493.79,820000,446300,1.83732915079543,4.68890432411048
"Morocco",2000,5506.54,800000,446300,1.79251624467847,4.68890432411048
"Morocco",1990,5485.29,891851,446300,1.99832175666592,4.68890432411048
"Morocco",2014,5682.666,1209627,446300,2.7103450593771,4.68890432411048
"Morocco",2016,5696.25,980492,446300,2.1969347972216,4.68890432411048
"Morocco",1992,5489.54,1080000,446300,2.41989693031593,4.68890432411048
"Morocco",2002,5540.146,850000,446300,1.90454850997087,4.68890432411048
"Morocco",2012,5678.618,1048000,446300,2.34819628052879,4.68890432411048
"Morocco",2018,5719.37,1011441,446300,2.26628052879229,4.68890432411048
"Mozambique",2008,39415.312,76730,786380,0.0975736921081411,-15.2940200101434
"Mozambique",2010,38972.14,81030,786380,0.103041786413693,-15.2940200101434
"Mozambique",1994,42502,95000,786380,0.120806734657545,-15.2940200101434
"Mozambique",2006,39858.484,62050,786380,0.0789058724789542,-15.2940200101434
"Mozambique",1998,41626,90000,786380,0.114448485465042,-15.2940200101434
"Mozambique",1996,42064,95000,786380,0.120806734657545,-15.2940200101434
"Mozambique",1992,42940,95000,786380,0.120806734657545,-15.2940200101434
"Mozambique",2004,40301.656,77739,786380,0.0988567867951881,-15.2940200101434
"Mozambique",2018,37222.256,91339,786380,0.116151224598794,-15.2940200101434
"Mozambique",2016,37700.752,106000,786380,0.13479488288105,-15.2940200101434
"Mozambique",2002,40744.828,58850,786380,0.0748365929957527,-15.2940200101434
"Mozambique",1990,43378,95000,786380,0.120806734657545,-15.2940200101434
"Mozambique",2000,41188,80000,786380,0.101731987080038,-15.2940200101434
"Mozambique",2014,38146.428,119200,786380,0.151580660749256,-15.2940200101434
"Mozambique",2012,38559.284,118520,786380,0.150715938859076,-15.2940200101434
"Myanmar",2006,32811.844,642944,653470,0.983892145010482,-27.2182654707679
"Myanmar",2018,29123.31,1698068,652790,2.60124695537615,-27.2182654707679
"Myanmar",2004,33497.266,619361,653420,0.947875791986777,-27.2182654707679
"Myanmar",1998,35738.184,450000,653540,0.688557701135355,-27.2182654707679
"Myanmar",1996,36608.258,355000,653540,0.543195519784558,-27.2182654707679
"Myanmar",2016,29702.73,1604489,653080,2.45680314815949,-27.2182654707679
"Myanmar",2008,32126.422,950299,653310,1.45459123540126,-27.2182654707679
"Myanmar",2010,31441,1333300,653260,2.04099439733031,-27.2182654707679
"Myanmar",1994,37478.332,335000,653540,0.512592955289653,-27.2182654707679
"Myanmar",2002,34182.688,510000,653540,0.780365394620069,-27.2182654707679
"Myanmar",1990,39218.48,365000,653540,0.55849680203201,-27.2182654707679
"Myanmar",2000,34868.11,455000,653540,0.696208342259081,-27.2182654707679
"Myanmar",1992,38348.406,370000,653540,0.566147443155736,-27.2182654707679
"Myanmar",2012,30861.576,1433000,653150,2.1939830054352,-27.2182654707679
"Myanmar",2014,30282.152,1430197,653080,2.18992619587187,-27.2182654707679
"Namibia",1996,8343.1184,218836,823290,0.265806702377048,-24.2927209758734
"Namibia",1994,8485.1356,215384,823290,0.261613769145745,-24.2927209758734
"Namibia",2014,7064.958,146554,823290,0.178010178673371,-24.2927209758734
"Namibia",2016,6922.94,130036,823290,0.157946774526595,-24.2927209758734
"Namibia",2010,7348.99,145888,823290,0.177201229214493,-24.2927209758734
"Namibia",1998,8201.1012,169588,823290,0.205988169417824,-24.2927209758734
"Namibia",2018,6780.92,119143,823290,0.144715713782507,-24.2927209758734
"Namibia",1992,8627.1528,208563,823290,0.25332871770579,-24.2927209758734
"Namibia",2006,7633.0276,145007,823290,0.176131132407779,-24.2927209758734
"Namibia",2012,7206.974,124074,823290,0.150705097839158,-24.2927209758734
"Namibia",2000,8059.084,272612,823290,0.331125119945584,-24.2927209758734
"Namibia",2008,7491.0088,150303,823290,0.182563859636337,-24.2927209758734
"Namibia",2002,7917.0652,210000,823290,0.255074153700397,-24.2927209758734
"Namibia",1990,8769.17,178878,823290,0.217272164121998,-24.2927209758734
"Namibia",2004,7775.0464,183300,823290,0.222643297015632,-24.2927209758734
"Nepal",2002,5817.014,550000,143350,3.8367631670736,5.11336389280677
"Nepal",2004,5853.268,570000,143350,3.97628182769445,5.11336389280677
"Nepal",2000,5780.76,565000,143350,3.94140216253924,5.11336389280677
"Nepal",1998,5759.008,563000,143000,3.93706293706294,5.11336389280677
"Nepal",1996,5737.256,554000,143000,3.87412587412587,5.11336389280677
"Nepal",1994,5715.504,511000,143000,3.57342657342657,5.11336389280677
"Nepal",2016,5962.03,584108,143350,4.07469829089641,5.11336389280677
"Nepal",2018,5962.03,581747,143350,4.05822811301011,5.11336389280677
"Nepal",2006,5889.522,575000,143350,4.01116149284967,5.11336389280677
"Nepal",2014,5962.03,610000,143350,4.25531914893617,5.11336389280677
"Nepal",1992,5693.752,487000,143000,3.40559440559441,5.11336389280677
"Nepal",2010,5962.03,590000,143350,4.11580048831531,5.11336389280677
"Nepal",1990,5672,484000,143000,3.38461538461538,5.11336389280677
"Nepal",2012,5962.03,605000,143350,4.22043948378096,5.11336389280677
"Nepal",2008,5925.776,582000,143350,4.05999302406697,5.11336389280677
"Netherlands",1996,353.832,2400300,33760,71.0989336492891,6.99910230793734
"Netherlands",2010,373.48,2057000,33730,60.9842869848799,6.99910230793734
"Netherlands",1994,350.998,2457000,33760,72.7784360189574,6.99910230793734
"Netherlands",1998,356.666,2412400,33760,71.457345971564,6.99910230793734
"Netherlands",1992,348.164,2596000,33760,76.8957345971564,6.99910230793734
"Netherlands",2008,370.684,1964000,33760,58.175355450237,6.99910230793734
"Netherlands",2018,367.632,2242750,33670,66.6097416097416,6.99910230793734
"Netherlands",2000,359.5,2248000,33760,66.5876777251185,6.99910230793734
"Netherlands",2006,367.888,1915001,33760,56.7239632701422,6.99910230793734
"Netherlands",2014,366.56,1958180,33690,58.1234787770852,6.99910230793734
"Netherlands",2016,365.764,2096460,33670,62.2649242649243,6.99910230793734
"Netherlands",1990,345.33,2249000,33760,66.6172985781991,6.99910230793734
"Netherlands",2012,370.02,1933700,33720,57.3457888493476,6.99910230793734
"Netherlands",2002,362.296,1876000,33760,55.5687203791469,6.99910230793734
"Netherlands",2004,365.092,1960000,33760,58.0568720379147,6.99910230793734
"New Caledonia",1990,831.13,16294,18280,0.891356673960613,0.828991854463199
"New Caledonia",2002,838.084,21997,18280,1.20333698030635,0.828991854463199
"New Caledonia",2016,838.42,15526,18280,0.849343544857768,0.828991854463199
"New Caledonia",1998,836.506,22800,18280,1.2472647702407,0.828991854463199
"New Caledonia",2000,837.85,21698,18280,1.18698030634573,0.828991854463199
"New Caledonia",2014,838.62,18765,18280,1.02653172866521,0.828991854463199
"New Caledonia",2004,838.318,21140,18280,1.15645514223195,0.828991854463199
"New Caledonia",2012,838.82,17697,18280,0.968107221006565,0.828991854463199
"New Caledonia",2018,838.22,14802,18280,0.809737417943107,0.828991854463199
"New Caledonia",2010,839.02,18428,18280,1.00809628008753,0.828991854463199
"New Caledonia",1996,835.162,22809,18280,1.24775711159737,0.828991854463199
"New Caledonia",2006,838.552,16342,18280,0.89398249452954,0.828991854463199
"New Caledonia",2008,838.786,16337,18280,0.893708971553611,0.828991854463199
"New Caledonia",1992,832.474,19517,18280,1.06766958424508,0.828991854463199
"New Caledonia",1994,833.818,23683,18280,1.29556892778993,0.828991854463199
"New Zealand",1994,9563.538,2927062,263310,11.116410314838,5.55169665406566
"New Zealand",2008,9848.584,3686619,263310,14.0010595875584,5.55169665406566
"New Zealand",2006,9849.048,3681264,263310,13.980722342486,5.55169665406566
"New Zealand",1990,9372.27,2705507,263310,10.2749876571342,5.55169665406566
"New Zealand",2018,9874.198,4373074,263310,16.6080817287608,5.55169665406566
"New Zealand",2004,9849.512,4211747,263310,15.9953932626942,5.55169665406566
"New Zealand",1996,9659.172,3825304,263310,14.527758155786,5.55169665406566
"New Zealand",1992,9467.904,2910953,263310,11.0552314762068,5.55169665406566
"New Zealand",2002,9849.976,3411761,263310,12.9572025369337,5.55169665406566
"New Zealand",2000,9850.44,3517306,263310,13.3580418518097,5.55169665406566
"New Zealand",2010,9848.12,3817394,263310,14.4977175192739,5.55169665406566
"New Zealand",2012,9847.516,3856466,263310,14.6461053511071,5.55169665406566
"New Zealand",2016,9855.806,4763321,263310,18.0901636853898,5.55169665406566
"New Zealand",1998,9754.806,3877347,263310,14.7254073145722,5.55169665406566
"New Zealand",2014,9846.912,4294873,263310,16.3110895902169,5.55169665406566
"Nicaragua",2008,4430.384,615867,120340,5.11772477979059,-46.7516861166499
"Nicaragua",1996,5799.32,327500,120340,2.72145587502077,-46.7516861166499
"Nicaragua",2006,4672.618,538252,120340,4.472760511883,-46.7516861166499
"Nicaragua",1998,5599.32,317400,120340,2.63752700681403,-46.7516861166499
"Nicaragua",2010,4188.15,749221,120340,6.22586837294333,-46.7516861166499
"Nicaragua",2012,4075.902,860300,120340,7.14891141764999,-46.7516861166499
"Nicaragua",2018,3607.53,784300,120340,6.51736745886654,-46.7516861166499
"Nicaragua",1994,5999.32,363800,120340,3.02310121322918,-46.7516861166499
"Nicaragua",2000,5399.32,353046,120340,2.93373774306133,-46.7516861166499
"Nicaragua",1992,6199.32,341400,120340,2.83696194116669,-46.7516861166499
"Nicaragua",2004,4914.852,484637,120340,4.02723117832807,-46.7516861166499
"Nicaragua",1990,6399.32,418400,120340,3.4768156888815,-46.7516861166499
"Nicaragua",2002,5157.086,388848,120340,3.23124480638192,-46.7516861166499
"Nicaragua",2014,3963.654,769111,120340,6.3911500747881,-46.7516861166499
"Nicaragua",2016,3807.53,677215,120340,5.62751371115174,-46.7516861166499
"Niger",2010,1203.9,164619,1266700,0.129958948448725,-44.4884318766067
"Niger",2012,1179.06,151011,1266700,0.11921607326123,-44.4884318766067
"Niger",2000,1328.1,115873,1266700,0.0914762769400805,-44.4884318766067
"Niger",1996,1574.86,775000,1266700,0.611826004578827,-44.4884318766067
"Niger",2006,1253.58,159947,1266700,0.126270624457251,-44.4884318766067
"Niger",2018,1104.54,212480,1266700,0.167742954132786,-44.4884318766067
"Niger",1998,1451.48,813000,1266700,0.641825215125918,-44.4884318766067
"Niger",1994,1698.24,627000,1266700,0.494986974026999,-44.4884318766067
"Niger",1992,1821.62,577000,1266700,0.455514328570301,-44.4884318766067
"Niger",2008,1228.74,133272,1266700,0.105211968106102,-44.4884318766067
"Niger",2016,1129.38,199728,1266700,0.15767585063551,-44.4884318766067
"Niger",2004,1278.42,129880,1266700,0.10253414383832,-44.4884318766067
"Niger",1990,1945,480000,1266700,0.378937396384306,-44.4884318766067
"Niger",2002,1303.26,115575,1266700,0.0912410199731586,-44.4884318766067
"Niger",2014,1154.22,172536,1266700,0.136209047130339,-44.4884318766067
"Nigeria",2018,21953.55,3118880,910770,3.42444305367985,-18.4691373662685
"Nigeria",2006,23913.204,1995820,910770,2.1913545681127,-18.4691373662685
"Nigeria",2014,22606.756,3137199,910770,3.44455680358378,-18.4691373662685
"Nigeria",2010,23259.98,2500000,910770,2.7449301140793,-18.4691373662685
"Nigeria",2000,24893.04,2144000,910770,2.3540520658344,-18.4691373662685
"Nigeria",1998,25219.65,2140000,910770,2.34966017765188,-18.4691373662685
"Nigeria",1990,26526.09,1443987,910770,1.58545736025561,-18.4691373662685
"Nigeria",2008,23586.592,2525000,910770,2.77237941522009,-18.4691373662685
"Nigeria",2012,22933.368,3000000,910770,3.29391613689515,-18.4691373662685
"Nigeria",1996,25546.26,2136000,910770,2.34526828946935,-18.4691373662685
"Nigeria",2004,24239.816,2487773,910770,2.73150520987736,-18.4691373662685
"Nigeria",1992,26199.48,1214599,910770,1.33359574865224,-18.4691373662685
"Nigeria",2002,24566.428,2749423,910770,3.0187895956169,-18.4691373662685
"Nigeria",1994,25872.87,1800000,910770,1.97634968213709,-18.4691373662685
"Nigeria",2016,22280.15,3041985,910770,3.340014493231,-18.4691373662685
"Norway",2006,12106.4,333892,365244,0.914161492043675,0.39564787339268
"Norway",2000,12113,382807,365244,1.04808566328263,0.39564787339268
"Norway",2008,12104.2,324985,365244,0.889775054484126,0.39564787339268
"Norway",1992,12128.2,358126,365244,0.980511657960158,0.39564787339268
"Norway",1990,12132,357400,365244,0.978523945636342,0.39564787339268
"Norway",2016,12148.8,286213,365145.73,0.783832252399611,0.39564787339268
"Norway",2004,12108.6,336350,365244,0.920891239828717,0.39564787339268
"Norway",2002,12110.8,346143,365244,0.947703453034136,0.39564787339268
"Norway",1998,12116.8,354645,365244,0.970981042809738,0.39564787339268
"Norway",1996,12120.6,339930,365244,0.930692906659658,0.39564787339268
"Norway",2010,12102,306840,365244,0.84009593586753,0.39564787339268
"Norway",2018,12164.4,320081,365107.85,0.876675207065529,0.39564787339268
"Norway",2014,12133.2,290328,365108,0.795183890793957,0.39564787339268
"Norway",1994,12124.4,355927,365244,0.974491025177689,0.39564787339268
"Norway",2012,12117.6,294032,365244,0.805028966937171,0.39564787339268
"Oman",1998,3,34200,309500,0.110500807754443,-16.6666666666667
"Oman",2010,3,115000,309500,0.37156704361874,-16.6666666666667
"Oman",2012,3,118000,309500,0.381260096930533,-16.6666666666667
"Oman",1994,3,24000,309500,0.0775444264943457,-16.6666666666667
"Oman",1996,3,30860,309500,0.0997092084006462,-16.6666666666667
"Oman",2000,3,30280,309500,0.0978352180936995,-16.6666666666667
"Oman",1992,3,22300,309500,0.0720516962843296,-16.6666666666667
"Oman",1990,3,20500,309500,0.0662358642972536,-16.6666666666667
"Oman",2018,2.7,113368,309500,0.366294022617124,-16.6666666666667
"Oman",2014,3,133550,309500,0.431502423263328,-16.6666666666667
"Oman",2016,2.9,108966,309500,0.352071082390953,-16.6666666666667
"Oman",2002,3,31910,309500,0.103101777059774,-16.6666666666667
"Oman",2008,3,65000,309500,0.210016155088853,-16.6666666666667
"Oman",2006,3,40000,309500,0.12924071082391,-16.6666666666667
"Oman",2004,3,32000,309500,0.103392568659128,-16.6666666666667
"Pakistan",1992,4891.684,1757000,770880,2.27921336654213,-25.2846019182681
"Pakistan",2008,4177.236,3500000,770880,4.54026567040266,-25.2846019182681
"Pakistan",1994,4796.578,1783600,770880,2.31371938563719,-25.2846019182681
"Pakistan",2016,3891.26,7068897,770880,9.16990582191781,-25.2846019182681
"Pakistan",1990,4986.79,1750000,770880,2.27013283520133,-25.2846019182681
"Pakistan",2006,4260.742,3300000,770880,4.28082191780822,-25.2846019182681
"Pakistan",2004,4344.248,2360000,770880,3.06143628061436,-25.2846019182681
"Pakistan",2012,4029.278,4050000,770880,5.25373599003736,-25.2846019182681
"Pakistan",2014,3964.826,7254000,770880,9.41002490660025,-25.2846019182681
"Pakistan",2002,4427.754,2270000,770880,2.94468659194687,-25.2846019182681
"Pakistan",2018,3808.58,8411000,770880,10.9109070153591,-25.2846019182681
"Pakistan",2010,4093.73,3770000,770880,4.89051473640515,-25.2846019182681
"Pakistan",2000,4511.26,2200000,770880,2.85388127853881,-25.2846019182681
"Pakistan",1998,4606.366,2120000,770880,2.75010377750104,-25.2846019182681
"Pakistan",1996,4701.472,1836000,770880,2.38169364881694,-25.2846019182681
"Palestine",1998,9.08,49000,6020,8.13953488372093,11.6740088105727
"Palestine",2000,9.08,57289,6020,9.51644518272425,11.6740088105727
"Palestine",2012,10.026,32389,6020,5.38023255813953,11.6740088105727
"Palestine",2014,10.102,45097,6020,7.49119601328904,11.6740088105727
"Palestine",2002,9.254,32941,6020,5.471926910299,11.6740088105727
"Palestine",1994,9.08,43000,6020,7.14285714285714,11.6740088105727
"Palestine",1996,9.08,46000,6020,7.64119601328904,11.6740088105727
"Palestine",2008,9.776,22000,6020,3.65448504983389,11.6740088105727
"Palestine",2010,9.95,23231,6020,3.85897009966777,11.6740088105727
"Palestine",2006,9.602,25000,6020,4.15282392026578,11.6740088105727
"Palestine",1992,9.08,43632,6020,7.24784053156146,11.6740088105727
"Palestine",2016,10.14,33285,6020,5.52906976744186,11.6740088105727
"Palestine",2004,9.428,24952,6020,4.14485049833887,11.6740088105727
"Palestine",2018,10.14,51327,6020,8.52607973421927,11.6740088105727
"Panama",2004,4396.48,285598,74340,3.84178100618779,-8.54191083908494
"Panama",1994,4541.296,268653,74340,3.6138418079096,-8.54191083908494
"Panama",2018,4236.668,323289,74177,4.35834557881823,-8.54191083908494
"Panama",1996,4508.244,294850,74340,3.96623621199892,-8.54191083908494
"Panama",2006,4373.65,301275,74340,4.05266343825666,-8.54191083908494
"Panama",1992,4574.348,268385,74340,3.61023675006726,-8.54191083908494
"Panama",2008,4350.82,313246,74340,4.21369383911757,-8.54191083908494
"Panama",2010,4327.99,365346,74340,4.91452784503632,-8.54191083908494
"Panama",2000,4442.14,312458,74340,4.2030938929244,-8.54191083908494
"Panama",1990,4607.4,294523,74340,3.96183750336293,-8.54191083908494
"Panama",2016,4259.496,327518,74120,4.4187533729088,-8.54191083908494
"Panama",2002,4419.31,292147,74340,3.92987624428302,-8.54191083908494
"Panama",1998,4475.192,339221,74340,4.56310196394942,-8.54191083908494
"Panama",2012,4305.158,422475,74340,5.68301049233253,-8.54191083908494
"Panama",2014,4282.326,382205,74120,5.15657042633567,-8.54191083908494
"Papua New Guinea",2018,35923.2244,21718,452860,0.0479574261361127,-1.4942988509789
"Papua New Guinea",2004,36238.3339,20700,452860,0.0457094907918562,-1.4942988509789
"Papua New Guinea",2006,36218.5177,21100,452860,0.0465927659762399,-1.4942988509789
"Papua New Guinea",1996,36326.6518,16700,452860,0.0368767389480193,-1.4942988509789
"Papua New Guinea",2014,36055.3138,21830,452860,0.0482047431877401,-1.4942988509789
"Papua New Guinea",1990,36399.68,14000,452860,0.0309146314534293,-1.4942988509789
"Papua New Guinea",2002,36258.1501,20000,452860,0.0441637592191847,-1.4942988509789
"Papua New Guinea",2010,36178.8853,21500,452860,0.0474760411606236,-1.4942988509789
"Papua New Guinea",1992,36375.3373,14400,452860,0.031797906637813,-1.4942988509789
"Papua New Guinea",2008,36198.7015,21400,452860,0.0472552223645277,-1.4942988509789
"Papua New Guinea",2000,36277.9663,18000,452860,0.0397473832972663,-1.4942988509789
"Papua New Guinea",1994,36350.9945,15800,452860,0.0348893697831559,-1.4942988509789
"Papua New Guinea",2012,36117.0995,22000,452860,0.0485801351411032,-1.4942988509789
"Papua New Guinea",2016,35990.6887,21437,452860,0.0473369253190832,-1.4942988509789
"Papua New Guinea",1998,36302.309,17000,452860,0.037539195336307,-1.4942988509789
"Paraguay",2004,21623.074,1091380,397300,2.74699219733199,-36.9672424416324
"Paraguay",2006,20938.786,1522840,397300,3.83297256481248,-36.9672424416324
"Paraguay",2012,18741.702,1239339,397300,3.11940347344576,-36.9672424416324
"Paraguay",2016,17219.604,2003369,397300,5.04245909891769,-36.9672424416324
"Paraguay",2018,16660.932,2088351,397300,5.25635791593254,-36.9672424416324
"Paraguay",1996,24013.334,1009220,397300,2.54019632519507,-36.9672424416324
"Paraguay",1994,24524.176,960500,397300,2.41756858796879,-36.9672424416324
"Paraguay",2008,20254.498,1154010,397300,2.90463126101183,-36.9672424416324
"Paraguay",2002,22307.362,1185950,397300,2.98502391140196,-36.9672424416324
"Paraguay",1998,23502.492,1133050,397300,2.85187515731185,-36.9672424416324
"Paraguay",2010,19570.21,1350000,397300,3.39793606846212,-36.9672424416324
"Paraguay",2014,17913.194,1996959,397300,5.0263251950667,-36.9672424416324
"Paraguay",2000,22991.65,1172970,397300,2.95235338535112,-36.9672424416324
"Paraguay",1990,25545.86,1049620,397300,2.6418827082809,-36.9672424416324
"Paraguay",1992,25035.018,1300000,397300,3.272086584445,-36.9672424416324
"Peru",2004,74798.618,1020294,1280000,0.7971046875,-5.38685238462369
"Peru",2008,74299.406,1151906,1280000,0.8999265625,-5.38685238462369
"Peru",2010,74049.8,1218723,1280000,0.95212734375,-5.38685238462369
"Peru",1996,75758.114,631871,1280000,0.49364921875,-5.38685238462369
"Peru",2002,75048.224,951383,1280000,0.74326796875,-5.38685238462369
"Peru",1998,75527.972,742324,1280000,0.579940625,-5.38685238462369
"Peru",2000,75297.83,875746,1280000,0.6841765625,-5.38685238462369
"Peru",1990,76448.54,855616,1280000,0.66845,-5.38685238462369
"Peru",1994,75988.256,603167,1280000,0.47122421875,-5.38685238462369
"Peru",2006,74549.012,1127321,1280000,0.88071953125,-5.38685238462369
"Peru",2012,73707.692,1319404,1280000,1.030784375,-5.38685238462369
"Peru",1992,76218.398,704038,1280000,0.5500296875,-5.38685238462369
